created_at,id,retweet_count,favorite_count
Tue Dec 01 00:30:04 +0000 2015,671486386088865792,183,550
Tue Dec 01 00:24:48 +0000 2015,671485057807351808,220,724
Mon Nov 30 18:07:47 +0000 2015,671390180817915904,700,1370
Mon Nov 30 16:18:11 +0000 2015,671362598324076544,279,1049
Mon Nov 30 15:59:17 +0000 2015,671357843010908160,146,378
Mon Nov 30 15:51:24 +0000 2015,671355857343524864,113,459
Mon Nov 30 15:18:34 +0000 2015,671347597085433856,403,910
Mon Nov 30 04:37:05 +0000 2015,671186162933985280,196,696
Mon Nov 30 04:22:44 +0000 2015,671182547775299584,315,1061
Mon Nov 30 03:18:59 +0000 2015,671166507850801152,324,833
Mon Nov 30 03:06:07 +0000 2015,671163268581498880,1031,1561
Mon Nov 30 02:52:03 +0000 2015,671159727754231808,75,346
Mon Nov 30 02:31:34 +0000 2015,671154572044468225,206,674
Mon Nov 30 02:18:39 +0000 2015,671151324042559489,142,633
Mon Nov 30 02:01:49 +0000 2015,671147085991960577,202,634
Mon Nov 30 01:39:49 +0000 2015,671141549288370177,620,1094
Mon Nov 30 01:28:28 +0000 2015,671138694582165504,375,879
Mon Nov 30 01:10:04 +0000 2015,671134062904504320,179,705
Mon Nov 30 00:22:57 +0000 2015,671122204919246848,2358,3308
Sun Nov 29 23:57:10 +0000 2015,671115716440031232,730,1298
Sun Nov 29 23:30:32 +0000 2015,671109016219725825,411,1088
Sun Nov 29 16:01:20 +0000 2015,670995969505435648,273,1054
Sun Nov 29 05:52:33 +0000 2015,670842764863651840,8191,23479
Sun Nov 29 05:43:44 +0000 2015,670840546554966016,183,555
Sun Nov 29 05:34:25 +0000 2015,670838202509447168,651,1052
Sun Nov 29 05:16:59 +0000 2015,670833812859932673,114,416
Sun Nov 29 05:11:35 +0000 2015,670832455012716544,202,694
Sun Nov 29 04:47:03 +0000 2015,670826280409919488,3824,5243
Sun Nov 29 04:37:03 +0000 2015,670823764196741120,175,737
Sun Nov 29 04:32:51 +0000 2015,670822709593571328,90,574
Sun Nov 29 04:04:12 +0000 2015,670815497391357952,1452,3015
Sun Nov 29 03:50:10 +0000 2015,670811965569282048,253,1072
Sun Nov 29 03:33:17 +0000 2015,670807719151067136,462,1108
Sun Nov 29 03:20:54 +0000 2015,670804601705242624,901,1860
Sun Nov 29 03:16:46 +0000 2015,670803562457407488,83,324
Sun Nov 29 02:51:54 +0000 2015,670797304698376195,222,703
Sun Nov 29 02:33:32 +0000 2015,670792680469889025,257,784
Sun Nov 29 02:20:29 +0000 2015,670789397210615808,223,628
Sun Nov 29 02:07:44 +0000 2015,670786190031921152,190,568
Sun Nov 29 01:56:48 +0000 2015,670783437142401025,360,785
Sun Nov 29 01:52:48 +0000 2015,670782429121134593,724,1465
Sun Nov 29 01:45:22 +0000 2015,670780561024270336,270,752
Sun Nov 29 01:35:26 +0000 2015,670778058496974848,69,317
Sun Nov 29 00:39:59 +0000 2015,670764103623966721,396,1031
Sun Nov 29 00:06:39 +0000 2015,670755717859713024,101,417
Sat Nov 28 22:38:01 +0000 2015,670733412878163972,481,908
Sat Nov 28 22:15:21 +0000 2015,670727704916926465,337,792
Sat Nov 28 21:34:09 +0000 2015,670717338665226240,454,1130
Sat Nov 28 20:43:53 +0000 2015,670704688707301377,348,736
Sat Nov 28 19:51:59 +0000 2015,670691627984359425,228,559
Sat Nov 28 19:04:19 +0000 2015,670679630144274432,265,712
Sat Nov 28 18:50:15 +0000 2015,670676092097810432,38,234
Sat Nov 28 18:19:37 +0000 2015,670668383499735048,4707,10148
Sat Nov 28 05:28:09 +0000 2015,670474236058800128,697,1429
Sat Nov 28 05:05:47 +0000 2015,670468609693655041,82,338
Sat Nov 28 04:54:34 +0000 2015,670465786746662913,513,923
Sat Nov 28 04:03:11 +0000 2015,670452855871037440,191,523
Sat Nov 28 03:49:14 +0000 2015,670449342516494336,610,1145
Sat Nov 28 03:31:48 +0000 2015,670444955656130560,1873,6398
Sat Nov 28 03:21:24 +0000 2015,670442337873600512,188,615
Sat Nov 28 02:55:30 +0000 2015,670435821946826752,483,1004
Sat Nov 28 02:48:46 +0000 2015,670434127938719744,606,1340
Sat Nov 28 02:45:17 +0000 2015,670433248821026816,104,313
Sat Nov 28 02:25:32 +0000 2015,670428280563085312,584,1322
Sat Nov 28 02:20:27 +0000 2015,670427002554466305,148,493
Sat Nov 28 02:00:17 +0000 2015,670421925039075328,600,1243
Sat Nov 28 01:54:54 +0000 2015,670420569653809152,297,586
Sat Nov 28 01:42:22 +0000 2015,670417414769758208,303,544
Sat Nov 28 01:18:21 +0000 2015,670411370698022913,836,1919
Sat Nov 28 01:08:55 +0000 2015,670408998013820928,207,524
Sat Nov 28 00:48:35 +0000 2015,670403879788544000,143,408
Fri Nov 27 23:36:23 +0000 2015,670385711116361728,191,536
Fri Nov 27 22:51:19 +0000 2015,670374371102445568,251,712
Fri Nov 27 22:01:40 +0000 2015,670361874861563904,60,313
Fri Nov 27 20:30:30 +0000 2015,670338931251150849,101,406
Fri Nov 27 19:11:49 +0000 2015,670319130621435904,1147,3703
Fri Nov 27 18:09:09 +0000 2015,670303360680108032,123,411
Fri Nov 27 17:17:44 +0000 2015,670290420111441920,268,660
Fri Nov 27 04:16:59 +0000 2015,670093938074779648,312,977
Fri Nov 27 03:47:25 +0000 2015,670086499208155136,239,664
Fri Nov 27 03:20:20 +0000 2015,670079681849372674,1151,2107
Fri Nov 27 02:55:47 +0000 2015,670073503555706880,741,1484
Fri Nov 27 02:38:14 +0000 2015,670069087419133954,224,590
Fri Nov 27 02:08:07 +0000 2015,670061506722140161,312,723
Fri Nov 27 01:42:24 +0000 2015,670055038660800512,305,634
Fri Nov 27 01:10:17 +0000 2015,670046952931721218,161,616
Fri Nov 27 00:43:49 +0000 2015,670040295598354432,104,716
Fri Nov 27 00:31:29 +0000 2015,670037189829525505,257,565
Thu Nov 26 22:16:09 +0000 2015,670003130994700288,85,315
Thu Nov 26 21:36:12 +0000 2015,669993076832759809,79,306
Thu Nov 26 20:12:29 +0000 2015,669972011175813120,148,420
Thu Nov 26 20:04:40 +0000 2015,669970042633789440,52,285
Thu Nov 26 18:16:16 +0000 2015,669942763794931712,150,479
Thu Nov 26 17:11:11 +0000 2015,669926384437997569,91,358
Thu Nov 26 16:59:01 +0000 2015,669923323644657664,53,224
Thu Nov 26 05:42:55 +0000 2015,669753178989142016,373,763
Thu Nov 26 05:28:02 +0000 2015,669749430875258880,63,246
Thu Nov 26 01:11:28 +0000 2015,669684865554620416,84,488
Thu Nov 26 01:07:38 +0000 2015,669683899023405056,102,363
Thu Nov 26 01:00:28 +0000 2015,669682095984410625,128,334
Thu Nov 26 00:52:45 +0000 2015,669680153564442624,268,633
Wed Nov 25 23:39:47 +0000 2015,669661792646373376,407,771
Wed Nov 25 21:17:12 +0000 2015,669625907762618368,1702,3341
Wed Nov 25 19:46:30 +0000 2015,669603084620980224,340,906
Wed Nov 25 19:25:57 +0000 2015,669597912108789760,142,488
Wed Nov 25 18:29:39 +0000 2015,669583744538451968,870,1409
Wed Nov 25 17:49:14 +0000 2015,669573570759163904,130,414
Wed Nov 25 17:40:53 +0000 2015,669571471778410496,954,1508
Wed Nov 25 17:25:28 +0000 2015,669567591774625800,49,220
Wed Nov 25 17:13:02 +0000 2015,669564461267722241,114,369
Wed Nov 25 05:52:43 +0000 2015,669393256313184256,69,341
Wed Nov 25 04:43:02 +0000 2015,669375718304980992,684,1256
Wed Nov 25 04:26:12 +0000 2015,669371483794317312,168,469
Wed Nov 25 04:11:57 +0000 2015,669367896104181761,141,437
Wed Nov 25 03:56:01 +0000 2015,669363888236994561,214,594
Wed Nov 25 03:39:17 +0000 2015,669359674819481600,113,352
Wed Nov 25 03:18:15 +0000 2015,669354382627049472,1204,2558
Wed Nov 25 03:14:30 +0000 2015,669353438988365824,245,595
Wed Nov 25 03:06:32 +0000 2015,669351434509529089,169,410
Wed Nov 25 01:35:25 +0000 2015,669328503091937280,392,967
Wed Nov 25 01:30:16 +0000 2015,669327207240699904,114,546
Wed Nov 25 01:20:08 +0000 2015,669324657376567296,196,472
Tue Nov 24 18:11:04 +0000 2015,669216679721873412,381,1137
Tue Nov 24 18:01:05 +0000 2015,669214165781868544,150,414
Tue Nov 24 17:19:36 +0000 2015,669203728096960512,439,957
Tue Nov 24 06:17:19 +0000 2015,669037058363662336,292,624
Tue Nov 24 04:52:37 +0000 2015,669015743032369152,351,706
Tue Nov 24 04:17:01 +0000 2015,669006782128353280,229,549
Tue Nov 24 03:51:38 +0000 2015,669000397445533696,5990,19868
Tue Nov 24 03:29:51 +0000 2015,668994913074286592,209,420
Tue Nov 24 03:19:43 +0000 2015,668992363537309700,318,711
Tue Nov 24 03:08:48 +0000 2015,668989615043424256,311,638
Tue Nov 24 03:03:06 +0000 2015,668988183816871936,436,861
Tue Nov 24 02:54:30 +0000 2015,668986018524233728,154,525
Tue Nov 24 02:38:07 +0000 2015,668981893510119424,282,513
Tue Nov 24 02:29:49 +0000 2015,668979806671884288,328,758
Tue Nov 24 02:13:25 +0000 2015,668975677807423489,547,1239
Tue Nov 24 01:42:25 +0000 2015,668967877119254528,21,137
Tue Nov 24 01:11:27 +0000 2015,668960084974809088,230,666
Tue Nov 24 00:54:05 +0000 2015,668955713004314625,66,260
Mon Nov 23 23:23:31 +0000 2015,668932921458302977,53,246
Mon Nov 23 21:24:36 +0000 2015,668902994700836864,94,302
Mon Nov 23 20:42:48 +0000 2015,668892474547511297,138,380
Mon Nov 23 19:24:02 +0000 2015,668872652652679168,284,503
Mon Nov 23 18:02:38 +0000 2015,668852170888998912,151,426
Mon Nov 23 16:18:59 +0000 2015,668826086256599040,124,411
Mon Nov 23 15:35:39 +0000 2015,668815180734689280,246,525
Mon Nov 23 13:13:28 +0000 2015,668779399630725120,348,673
Mon Nov 23 04:59:42 +0000 2015,668655139528511488,205,494
Mon Nov 23 04:21:26 +0000 2015,668645506898350081,499,826
Mon Nov 23 04:13:37 +0000 2015,668643542311546881,495,825
Mon Nov 23 04:03:57 +0000 2015,668641109086707712,508,1014
Mon Nov 23 03:46:18 +0000 2015,668636665813057536,464,984
Mon Nov 23 03:33:22 +0000 2015,668633411083464705,1507,2662
Mon Nov 23 03:25:17 +0000 2015,668631377374486528,299,674
Mon Nov 23 03:09:00 +0000 2015,668627278264475648,107,296
Mon Nov 23 03:02:14 +0000 2015,668625577880875008,121,361
Mon Nov 23 02:52:48 +0000 2015,668623201287675904,705,1347
Mon Nov 23 02:41:01 +0000 2015,668620235289837568,38,187
Mon Nov 23 02:19:29 +0000 2015,668614819948453888,300,584
Mon Nov 23 00:30:28 +0000 2015,668587383441514497,1005,1577
Sun Nov 22 23:12:44 +0000 2015,668567822092664832,49,227
Sun Nov 22 21:41:02 +0000 2015,668544745690562560,214,485
Sun Nov 22 21:31:28 +0000 2015,668542336805281792,199,430
Sun Nov 22 21:13:35 +0000 2015,668537837512433665,67,241
Sun Nov 22 20:37:34 +0000 2015,668528771708952576,209,441
Sun Nov 22 19:13:05 +0000 2015,668507509523615744,98,311
Sun Nov 22 18:31:19 +0000 2015,668496999348633600,124,387
Sun Nov 22 17:40:27 +0000 2015,668484198282485761,220,405
Sun Nov 22 17:23:57 +0000 2015,668480044826800133,138,434
Sun Nov 22 16:31:42 +0000 2015,668466899341221888,479,843
Sun Nov 22 05:17:54 +0000 2015,668297328638447616,276,595
Sun Nov 22 04:56:43 +0000 2015,668291999406125056,29,230
Sun Nov 22 04:33:59 +0000 2015,668286279830867968,128,477
Sun Nov 22 03:46:11 +0000 2015,668274247790391296,221,778
Sun Nov 22 03:24:58 +0000 2015,668268907921326080,222,522
Sun Nov 22 02:34:57 +0000 2015,668256321989451776,561,1226
Sun Nov 22 02:03:45 +0000 2015,668248472370458624,450,907
Sun Nov 22 01:20:44 +0000 2015,668237644992782336,2661,5858
Sun Nov 22 00:34:50 +0000 2015,668226093875376128,96,283
Sun Nov 22 00:15:33 +0000 2015,668221241640230912,185,489
Sat Nov 21 23:10:52 +0000 2015,668204964695683073,184,528
Sat Nov 21 22:14:07 +0000 2015,668190681446379520,189,612
Sat Nov 21 20:59:20 +0000 2015,668171859951755264,182,460
Sat Nov 21 19:50:53 +0000 2015,668154635664932864,291,472
Sat Nov 21 19:02:04 +0000 2015,668142349051129856,262,547
Sat Nov 21 17:05:31 +0000 2015,668113020489474048,221,636
Sat Nov 21 05:26:27 +0000 2015,667937095915278337,748,1187
Sat Nov 21 04:37:59 +0000 2015,667924896115245057,104,278
Sat Nov 21 04:00:28 +0000 2015,667915453470232577,53,198
Sat Nov 21 03:44:27 +0000 2015,667911425562669056,278,467
Sat Nov 21 03:08:47 +0000 2015,667902449697558528,358,811
Sat Nov 21 02:07:05 +0000 2015,667886921285246976,1007,1770
Sat Nov 21 01:59:37 +0000 2015,667885044254572545,443,778
Sat Nov 21 01:34:35 +0000 2015,667878741721415682,111,372
Sat Nov 21 01:15:07 +0000 2015,667873844930215936,380,593
Sat Nov 21 00:46:50 +0000 2015,667866724293877760,974,2870
Sat Nov 21 00:25:26 +0000 2015,667861340749471744,74,230
Fri Nov 20 22:30:44 +0000 2015,667832474953625600,58,280
Fri Nov 20 20:47:20 +0000 2015,667806454573760512,459,993
Fri Nov 20 20:25:43 +0000 2015,667801013445750784,90,311
Fri Nov 20 19:55:30 +0000 2015,667793409583771648,309,668
Fri Nov 20 19:12:01 +0000 2015,667782464991965184,230,392
Fri Nov 20 18:35:10 +0000 2015,667773195014021121,51,221
Fri Nov 20 18:09:16 +0000 2015,667766675769573376,203,416
Fri Nov 20 15:36:22 +0000 2015,667728196545200128,143,361
Fri Nov 20 15:20:54 +0000 2015,667724302356258817,302,455
Fri Nov 20 03:51:52 +0000 2015,667550904950915073,31,0
Fri Nov 20 03:51:47 +0000 2015,667550882905632768,31,0
Fri Nov 20 03:44:31 +0000 2015,667549055577362432,2111,5472
Fri Nov 20 03:35:20 +0000 2015,667546741521195010,115,322
Fri Nov 20 03:25:43 +0000 2015,667544320556335104,493,812
Fri Nov 20 03:04:08 +0000 2015,667538891197542400,61,194
Fri Nov 20 02:47:56 +0000 2015,667534815156183040,494,775
Fri Nov 20 02:32:25 +0000 2015,667530908589760512,223,442
Fri Nov 20 02:08:22 +0000 2015,667524857454854144,1050,1607
Fri Nov 20 01:39:42 +0000 2015,667517642048163840,180,350
Fri Nov 20 01:06:48 +0000 2015,667509364010450944,1997,6447
Fri Nov 20 00:40:05 +0000 2015,667502640335572993,209,514
Fri Nov 20 00:12:54 +0000 2015,667495797102141441,249,495
Thu Nov 19 23:53:52 +0000 2015,667491009379606528,210,497
Thu Nov 19 22:32:36 +0000 2015,667470559035432960,89,244
Thu Nov 19 21:32:34 +0000 2015,667455448082227200,56,181
Thu Nov 19 21:22:56 +0000 2015,667453023279554560,83,297
Thu Nov 19 20:44:47 +0000 2015,667443425659232256,541,740
Thu Nov 19 20:20:22 +0000 2015,667437278097252352,222,426
Thu Nov 19 20:14:03 +0000 2015,667435689202614272,79,292
Thu Nov 19 18:13:27 +0000 2015,667405339315146752,211,440
Thu Nov 19 17:26:08 +0000 2015,667393430834667520,52,184
Thu Nov 19 15:49:57 +0000 2015,667369227918143488,152,346
Thu Nov 19 05:24:37 +0000 2015,667211855547486208,224,460
Thu Nov 19 04:39:35 +0000 2015,667200525029539841,245,582
Thu Nov 19 04:05:59 +0000 2015,667192066997374976,92,362
Thu Nov 19 03:52:34 +0000 2015,667188689915760640,370,704
Thu Nov 19 03:29:07 +0000 2015,667182792070062081,5743,13502
Thu Nov 19 03:10:02 +0000 2015,667177989038297088,51,179
Thu Nov 19 03:02:47 +0000 2015,667176164155375616,425,576
Thu Nov 19 02:58:01 +0000 2015,667174963120574464,72,233
Thu Nov 19 02:43:18 +0000 2015,667171260800061440,77,208
Thu Nov 19 02:20:46 +0000 2015,667165590075940865,1051,2536
Thu Nov 19 01:59:39 +0000 2015,667160273090932737,57,242
Thu Nov 19 01:27:25 +0000 2015,667152164079423490,15787,45056
Thu Nov 19 00:32:12 +0000 2015,667138269671505920,2038,4323
Wed Nov 18 23:18:48 +0000 2015,667119796878725120,122,314
Wed Nov 18 21:23:57 +0000 2015,667090893657276420,117,315
Wed Nov 18 20:15:26 +0000 2015,667073648344346624,109,377
Wed Nov 18 20:02:51 +0000 2015,667070482143944705,13,78
Wed Nov 18 19:43:11 +0000 2015,667065535570550784,41,160
Wed Nov 18 19:29:52 +0000 2015,667062181243039745,48,207
Wed Nov 18 18:17:59 +0000 2015,667044094246576128,46,175
Wed Nov 18 16:12:51 +0000 2015,667012601033924608,209,423
Wed Nov 18 15:07:24 +0000 2015,666996132027977728,83,227
Wed Nov 18 14:18:59 +0000 2015,666983947667116034,910,2396
Wed Nov 18 04:35:11 +0000 2015,666837028449972224,514,759
Wed Nov 18 04:27:09 +0000 2015,666835007768551424,74,200
Wed Nov 18 03:54:28 +0000 2015,666826780179869698,86,238
Wed Nov 18 03:18:55 +0000 2015,666817836334096384,235,480
Wed Nov 18 02:25:23 +0000 2015,666804364988780544,84,219
Wed Nov 18 01:12:41 +0000 2015,666786068205871104,449,708
Wed Nov 18 00:55:42 +0000 2015,666781792255496192,177,362
Wed Nov 18 00:36:17 +0000 2015,666776908487630848,158,323
Tue Nov 17 22:06:57 +0000 2015,666739327293083650,60,221
Tue Nov 17 19:35:19 +0000 2015,666701168228331520,202,403
Tue Nov 17 18:56:35 +0000 2015,666691418707132416,45,175
Tue Nov 17 16:09:56 +0000 2015,666649482315059201,576,1050
Tue Nov 17 15:51:26 +0000 2015,666644823164719104,75,220
Tue Nov 17 03:16:00 +0000 2015,666454714377183233,198,482
Tue Nov 17 02:46:43 +0000 2015,666447344410484738,18,97
Tue Nov 17 02:06:42 +0000 2015,666437273139982337,42,115
Tue Nov 17 02:00:15 +0000 2015,666435652385423360,47,154
Tue Nov 17 01:40:41 +0000 2015,666430724426358785,175,292
Tue Nov 17 01:30:57 +0000 2015,666428276349472768,74,152
Tue Nov 17 01:02:40 +0000 2015,666421158376562688,104,294
Tue Nov 17 00:53:15 +0000 2015,666418789513326592,41,112
Tue Nov 17 00:24:19 +0000 2015,666411507551481857,291,405
Tue Nov 17 00:06:54 +0000 2015,666407126856765440,32,98
Mon Nov 16 23:23:41 +0000 2015,666396247373291520,73,156
Mon Nov 16 21:54:18 +0000 2015,666373753744588802,81,171
Mon Nov 16 21:10:36 +0000 2015,666362758909284353,511,713
Mon Nov 16 20:32:58 +0000 2015,666353288456101888,64,196
Mon Nov 16 20:01:42 +0000 2015,666345417576210432,128,273
Mon Nov 16 19:31:45 +0000 2015,666337882303524864,83,180
Mon Nov 16 16:37:02 +0000 2015,666293911632134144,315,460
Mon Nov 16 16:11:11 +0000 2015,666287406224695296,60,135
Mon Nov 16 15:14:19 +0000 2015,666273097616637952,70,159
Mon Nov 16 14:57:41 +0000 2015,666268910803644416,32,95
Mon Nov 16 04:02:55 +0000 2015,666104133288665088,5908,13486
Mon Nov 16 03:55:04 +0000 2015,666102155909144576,11,70
Mon Nov 16 03:44:34 +0000 2015,666099513787052032,58,142
Mon Nov 16 03:22:39 +0000 2015,666094000022159362,66,154
Mon Nov 16 02:38:37 +0000 2015,666082916733198337,41,102
Mon Nov 16 01:59:36 +0000 2015,666073100786774016,144,292
Mon Nov 16 01:52:02 +0000 2015,666071193221509120,52,135
Mon Nov 16 01:22:45 +0000 2015,666063827256086533,195,445
Mon Nov 16 01:01:59 +0000 2015,666058600524156928,52,105
Mon Nov 16 00:55:59 +0000 2015,666057090499244032,123,267
Mon Nov 16 00:49:46 +0000 2015,666055525042405380,217,407
Mon Nov 16 00:35:11 +0000 2015,666051853826850816,765,1111
Mon Nov 16 00:30:50 +0000 2015,666050758794694657,51,124
Mon Nov 16 00:24:50 +0000 2015,666049248165822465,40,96
Mon Nov 16 00:04:52 +0000 2015,666044226329800704,130,267
Sun Nov 15 23:21:54 +0000 2015,666033412701032449,41,111
Sun Nov 15 23:05:30 +0000 2015,666029285002620928,42,120
Sun Nov 15 22:32:08 +0000 2015,666020888022790149,458,2382
